"","Company.Maker.if.known","Specific.Bean.Origin.or.Bar.Name","REF","Review.Date","Cocoa.Percent","Company.Location","Rating","Bean.Type","Broad.Bean.Origin"
"1348","Rozsavolgyi","Carenero Superior",713,2011,"73%","Hungary",3.5,"Criollo","Venezuela"
"1349","Rozsavolgyi","Porcelana",717,2011,"71%","Hungary",2.5," ","Venezuela"
"1350","Rozsavolgyi","Aragua, Trincheras",717,2011,"70%","Hungary",3.5," ","Venezuela"
"1351","Rozsavolgyi","Principe",765,2011,"77%","Hungary",2.75,"Forastero","Principe"
"1352","S.A.I.D.","Malgascio",607,2010,"64%","Italy",3.5,"Trinitario","Madagascar"
"1353","S.A.I.D.","Samana",615,2010,"70%","Italy",3," ","Dominican Republic"
"1354","S.A.I.D.","Arawak",615,2010,"72%","Italy",3.5," ","Carribean"
"1355","Salgado","Bahia Superior",288,2008,"70%","Argentina",3.5,"Forastero","Brazil"
"1356","Salgado","Esmeraldas",288,2008,"70%","Argentina",3.5,"Forastero (Nacional)","Ecuador"
"1357","Salgado","Carenero Superior",288,2008,"70%","Argentina",3.5,"Trinitario","Venezuela"
"1358","Salgado","Rio Arriba",292,2008,"70%","Argentina",3.5,"Forastero (Arriba) ASSS","Ecuador"
"1359","Santander (Compania Nacional)","Colombian 2008",404,2009,"75%","Colombia",2.75,"Forastero (Nacional)","Colombia"
"1360","Santander (Compania Nacional)","Colombian w/ nibs",414,2009,"70%","Colombia",3,"Forastero (Nacional)","Colombia"
"1361","Santander (Compania Nacional)","Colombian Semi Dark",32,2006,"53%","Colombia",2,"Forastero (Nacional)","Colombia"
"1362","Santander (Compania Nacional)","Colombian",32,2006,"65%","Colombia",3,"Forastero (Nacional)","Colombia"
"1363","Santander (Compania Nacional)","Colombian Dark",32,2006,"70%","Colombia",4,"Forastero (Nacional)","Colombia"
"1364","Santome","Sao Tome",761,2011,"70%","France",2.75,"Forastero","Sao Tome"
"1365","Scharffen Berger","San Juan de Cheni",959,2012,"78%","U.S.A.",4," ","Peru"
"1366","Scharffen Berger","Markham Valley",781,2011,"68%","U.S.A.",3.75," ","Papua New Guinea"
"1367","Scharffen Berger","Camahogne",464,2010,"68%","U.S.A.",3.5,"Trinitario","Grenada"
"1368","Scharffen Berger","Amina",464,2010,"65%","U.S.A.",3.75,"Trinitario, Criollo","Madagascar"
"1369","Scharffen Berger","Tome Acu",336,2009,"68%","U.S.A.",3.75," ","Brazil"
"1370","Scharffen Berger","Asante",336,2009,"65%","U.S.A.",4,"Forastero","Ghana"
"1371","Scharffen Berger","Ben Tre",445,2009,"72%","U.S.A.",3.75,"Trinitario","Vietnam"
"1372","Scharffen Berger","Finisterra",227,2008,"72%","U.S.A.",3,"Blend","Ven., Trinidad, Mad."
"1373","Scharffen Berger","Las Islas",117,2007,"72%","U.S.A.",3,"Blend","Carribean(DR/Jam/Tri)"
"1374","Scharffen Berger","Cuyagua",135,2007,"75%","U.S.A.",3.75," ","Venezuela"
"1375","Scharffen Berger","Antilles (Trin/Gren/DR/Ven)",188,2007,"75%","U.S.A.",3,"Blend","Carribean"
"1376","Scharffen Berger","Kumasi Sambirano",40,2006,"68%","U.S.A.",2,"Blend","Ghana & Madagascar"
"1377","Scharffen Berger","Jamaica a l'ancienne",56,2006,"70%","U.S.A.",2,"Trinitario","Jamaica"
"1378","Seaforth","Dominican Republic",1658,2015,"70%","U.K.",2.75," ","Domincan Republic"
"1379","Seaforth","Grenada",1658,2015,"70%","U.K.",2.75," ","Grenada"
"1380","Shark Mountain","Jamaica",1450,2015,"72%","U.S.A.",3.25,"Trinitario","Jamaica"
"1381","Shark Mountain","Papua New Guinea",1450,2015,"73%","U.S.A.",3.5,"Forastero","Papua New Guinea"
"1382","Shark Mountain","Cuyagua",1466,2015,"77%","U.S.A.",2.75,"Criollo","Venezuela"
"1383","Shark Mountain","ROIG",1466,2015,"74%","U.S.A.",3.5,"Criollo, Trinitario","Dominican Republic"
"1384","Shark Mountain","Ecuador",1335,2014,"75%","U.S.A.",3,"Trinitario","Ecuador"
"1385","Shark Mountain","Belize, 2013",1335,2014,"72%","U.S.A.",3.25,"Criollo, Trinitario","Belize"
"1386","Shark's","Hilo",713,2011,"73%","U.S.A.",2," ","Hawaii"
"1387","Shark's","Hilo, w/ added cocoa butter",721,2011,"73%","U.S.A.",2.5," ","Hawaii"
"1388","Shattel","Tingo Maria",1884,2016,"70%","Peru",3.25," ","Peru"
"1389","Shattell","Porcelana",757,2011,"75%","Peru",3.5,"Criollo","Peru"
"1390","Sibu","Oro",1586,2015,"82%","Costa Rica",3.25," ","Costa Rica"
"1391","Sibu","Oscuro",1586,2015,"70%","Costa Rica",3.5," ","Costa Rica"
"1392","Sibu Sura","Peru",911,2012,"70%","U.S.A.",2.5," ","Peru"
"1393","Silvio Bessone","Maya Belize",717,2011,"67%","Italy",3,"Criollo","Belize"
"1394","Silvio Bessone","Trintade, Sao Tome",725,2011,"65%","Italy",3.25,"Forastero","Sao Tome"
"1395","Silvio Bessone","Bahia, Scavina",729,2011,"60%","Italy",3.25,"Trinitario","Brazil"
"1396","Silvio Bessone","Porcelana, Colombia, Amazonas",741,2011,"68%","Italy",3,"Criollo, Trinitario","Colombia"
"1397","Sirene","Wild Bolivia",1788,2016,"73%","Canada",3.5," ","Bolivia"
"1398","Sirene","Kokoa Kamili Coop",1856,2016,"73%","Canada",3.5," ","Tanzania"
"1399","Sirene","Esmeraldas, Salazar Farm",1860,2016,"73%","Canada",3.75," ","Ecuador"
"1400","Sirene","Somia Plantation, 2012",1502,2015,"100%","Canada",3,"Trinitario","Madagascar"
"1401","Sirene","Camino Verde P., Balao, Guayas, 2012",1506,2015,"100%","Canada",3," ","Ecuador"
"1402","Sirene","Lachua w/ cane sugar",1614,2015,"73%","Canada",3," ","Guatemala"
"1403","Sirene","Lachua w/ maple sugar, batch 5",1614,2015,"73%","Canada",3.25," ","Guatemala"
"1404","Sirene","Pisa",1650,2015,"73%","Canada",3.25," ","Haiti"
"1405","Sirene","Somia Plantation, 2012",1339,2014,"67%","Canada",3.75,"Trinitario","Madagascar"
"1406","Sirene","Somia Plantation, 2012",1339,2014,"73%","Canada",3.75,"Trinitario","Madagascar"
"1407","Sirene","Camino Verde P., Balao, Guayas",1343,2014,"73%","Canada",3.75," ","Ecuador"
"1408","Sjolinds","Ghana",1454,2015,"70%","U.S.A.",2.75,"Forastero","Ghana"
"1409","Sjolinds","Nicaragua",1462,2015,"72%","U.S.A.",3," ","Nicaragua"
"1410","Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,"70%","Australia",3.5," ","Dominican Republic"
"1411","Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,"70%","Australia",3.75,"Criollo","Venezuela"
"1412","Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,"70%","Australia",4,"Criollo","Ecuador"
"1413","Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,"70%","Australia",3.75," ","Belize"
"1414","Smooth Chocolator, The","Tien Giang",1864,2016,"70%","Australia",3,"Trinitario","Vietnam"
"1415","Smooth Chocolator, The","Australia",1864,2016,"67%","Australia",3.75," ","Australia"
"1416","Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,"70%","Australia",3.25," ","Guatemala"
"1417","Smooth Chocolator, The","Akesson's Estate",1618,2015,"65%","Australia",3.25,"Trinitario","Madagascar"
"1418","Smooth Chocolator, The","Akesson's Estate",1622,2015,"70%","Australia",3.5,"Trinitario","Madagascar"
"1419","Smooth Chocolator, The","Kokoa Kamili",1622,2015,"67%","Australia",3.75," ","Tanzania"
"1420","Smooth Chocolator, The","San Juan Estate",1622,2015,"70%","Australia",3.75,"Trinitario","Trinidad"
"1421","Smooth Chocolator, The","Camino Verde",1622,2015,"72%","Australia",4," ","Ecuador"
"1422","Smooth Chocolator, The","Bolivia",1626,2015,"72%","Australia",2.75," ","Bolivia"
"1423","Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,"65%","Australia",3.5," ","Papua New Guinea"
"1424","Smooth Chocolator, The","Maranon, batch 2",1666,2015,"67%","Australia",3,"Forastero (Nacional)","Peru"
"1425","Smooth Chocolator, The","Chuao, batch 3",1666,2015,"70%","Australia",3.75,"Trinitario","Venezuela"
"1426","Snake & Butterfly","Ghana",693,2011,"67%","U.S.A.",1.5,"Forastero","Ghana"
"1427","Snake & Butterfly","Madagascar",502,2010,"68%","U.S.A.",3,"Trinitario","Madagascar"
"1428","Snake & Butterfly","Ecuador",502,2010,"68%","U.S.A.",3.25," ","Ecuador"
"1429","Sol Cacao","Ecuador, Batch 1",1812,2016,"70%","U.S.A.",3.5," ","Ecuador"
"1430","Sol Cacao","Madagascar",1518,2015,"72%","U.S.A.",3,"Trinitario","Madagascar"
"1431","Solkiki","Maranon, Fortunato No. 4",1840,2016,"68%","U.K.",2.75,"Forastero (Nacional)","Peru"
"1432","Solkiki","Castillo, Hispaniola, unroasted",1840,2016,"85%","U.K.",2.75," ","Domincan Republic"
"1433","Solomons Gold","Solomon Island",1792,2016,"70%","New Zealand",3.25," ","Solomon Islands"
"1434","Solomons Gold","Solomon Island w/ nibs",1796,2016,"75%","New Zealand",3.25," ","Solomon Islands"
"1435","Solstice","Bundibugyo",1335,2014,"70%","U.S.A.",3,"Forastero, Trinitario","Uganda"
"1436","Solstice","Sambirano",1157,2013,"70%","U.S.A.",3,"Trinitario","Madagascar"
"1437","Solstice","Amazonas",1157,2013,"70%","U.S.A.",3," ","Venezuela"
"1438","Solstice","Bolivia",1161,2013,"70%","U.S.A.",3.25," ","Bolivia"
"1439","Solstice","San Martin",1161,2013,"70%","U.S.A.",3.25," ","Peru"
"1440","Soma","Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,"62%","Canada",3.5," ","Domincan Republic"
"1441","Soma","Sambirano Valley, Black Science, B-60307.0",1820,2016,"70%","Canada",3.5,"Trinitario","Madagascar"
"1442","Soma","Bahia Black, batch bra50722.1",1828,2016,"70%","Canada",3.5,"Forastero (Parazinho)","Brazil"
"1443","Soma","Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,"75%","Canada",3.75," ","Ven.,Ecu.,Peru,Nic."
"1444","Soma","Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,"70%","Canada",3.75,"Trinitario","Nicaragua"
"1445","Soma","Tien Giang, Black S., batch VIT60420.0",1828,2016,"70%","Canada",4,"Trinitario","Vietnam"
"1446","Soma","Camino Verde, Black S., batch cvu6030.0",1832,2016,"70%","Canada",3.25," ","Ecuador"
"1447","Soma","CSB Chama",1594,2015,"70%","Canada",3.5,"Criollo","Venezuela"
"1448","Soma","Porcelana",1594,2015,"75%","Canada",4," ","Venezuela"
"1449","Soma","La Tronca, Matagalpa",1227,2014,"70%","Canada",3.5," ","Nicaragua"
"1450","Soma","Maranon Canyon",1259,2014,"70%","Canada",3.75,"Forastero (Nacional)","Peru"
"1451","Soma","La Dalia",1307,2014,"70%","Canada",3.25,"Trinitario","Nicaragua"
"1452","Soma","Camino Verde P., Balao, Guayas",1307,2014,"80%","Canada",3.5,"Forastero (Nacional)","Ecuador"
"1453","Soma","Espiritu Santo, 'Smoke Monster'",1307,2014,"70%","Canada",3.75,"Forastero (Amelonado)","Vanuatu"
"1454","Soma","Little Big Man",1339,2014,"70%","Canada",3.25,"Blend","Madagascar & Ecuador"
"1455","Soma","Rizek Cacao, Domin. Rep.",1019,2013,"77%","Canada",3.75,"Trinitario","Dominican Republic"
"1456","Soma","Java",1030,2013,"70%","Canada",3.25,"Criollo","Indonesia"
"1457","Soma","Apurimac, El Quinacho Co-op",1073,2013,"70%","Canada",2.75,"Criollo","Peru"
"1458","Soma","Sangre Grande P., Trinidad",1073,2013,"70%","Canada",3.75,"Trinitario","Trinidad"
"1459","Soma","Patanemo",1077,2013,"70%","Canada",3.75,"Criollo","Venezuela"
"1460","Soma","Crazy 88",1077,2013,"88%","Canada",4," ","Guat., D.R., Peru, Mad., PNG"
"1461","Soma","Maracaibo, El Vigia",1077,2013,"70%","Canada",4,"Criollo","Venezuela"
"1462","Soma","Equator",1081,2013,"67%","Canada",4," ","Peru, Dom. Rep"
"1463","Soma","Orinoco",1173,2013,"70%","Canada",3.25,"Forastero","Venezuela"
"1464","Soma","Bachelor's Hall E., St. Thomas Parish",1177,2013,"70%","Canada",4,"Trinitario","Jamaica"
"1465","Soma","Noula Coop",817,2012,"70%","Canada",3.25," ","Haiti"
"1466","Soma","O'ahu",833,2012,"70%","Canada",3.75," ","Hawaii"
"1467","Soma","Dual Origins, Sambirano, Elvesia",867,2012,"70%","Canada",4,"Blend","Dom. Rep., Madagascar"
"1468","Soma","Dancing in Your Head, 5 bean blend",867,2012,"70%","Canada",4,"Blend","Gre., PNG, Haw., Haiti, Mad"
"1469","Soma","Cahabon Region",951,2012,"70%","Canada",3.5,"Trinitario","Guatemala"
"1470","Soma","Carenero Superior",951,2012,"70%","Canada",3.75,"Trinitario","Venezuela"
"1471","Soma","Eastern Promises",967,2012,"70%","Canada",3.5,"Blend","Mad., Java, PNG"
"1472","Soma","Papua New Guinea",983,2012,"85%","Canada",3.5,"Trinitario","Papua New Guinea"
"1473","Soma","Grenada, Black Science",676,2011,"70%","Canada",2.75,"Trinitario","Grenada"
"1474","Soma","Alto Beni, Wild Bolivian",676,2011,"70%","Canada",3.5,"Nacional","Bolivia"
"1475","Soma","Peruvian",676,2011,"64%","Canada",4," ","Peru"
"1476","Soma","Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,"70%","Canada",4,"","Ven, Bolivia, D.R."
"1477","Soma","Elvesia P., Black Science",682,2011,"70%","Canada",3.75,"Forastero","Dominican Republic"
"1478","Soma","Chuao",688,2011,"70%","Canada",3.5,"Criollo","Venezuela"
"1479","Soma","Black Science Blend 1",607,2010,"70%","Canada",3.75,"Trinitario, Nacional","DR, Ecuador, Peru"
"1480","Soma","Hispaniola",377,2009,"70%","Canada",3,"Forastero","Dominican Republic"
"1481","Soma","Africa",377,2009,"70%","Canada",3.5,"Forastero","Ghana"
"1482","Soma","Conacado",387,2009,"70%","Canada",3,"Trinitario","Dominican Republic"
"1483","Soma","Papua New Guinea",387,2009,"70%","Canada",3.5,"Trinitario","Papua New Guinea"
"1484","Soma","Madagascar",387,2009,"70%","Canada",3.75,"Criollo","Madagascar"
"1485","Soma","Ocumare",387,2009,"70%","Canada",3.75,"Criollo","Venezuela"
"1486","Somerville","Nicaragua",1367,2014,"70%","U.S.A.",3.25," ","Nicaragua"
"1487","Somerville","Hawaiian, Big Island",1395,2014,"70%","U.S.A.",3.5," ","Hawaii"
"1488","Soul","Dominican Republic",1932,2017,"70%","Canada",3.25," ","Dominican Republic"
"1489","Soul","Madagascar",1936,2017,"70%","Canada",3.5," ","Madagascar"
"1490","Soul","Venezuela",1936,2017,"75%","Canada",3.5," ","Venezuela"
"1491","Soul","Ecuador",1936,2017,"75%","Canada",3.25," ","Ecuador"
"1492","Soul","Papua New Guinea",1936,2017,"77%","Canada",3.25," ","Papua New Guinea"
"1493","Soul","Tanzania",1940,2017,"80%","Canada",3.5," ","Tanzania"
"1494","Spagnvola","AgroCriso Plantation",793,2012,"70%","U.S.A.",3," ","Dominican Republic"
"1495","Spagnvola","AgroCriso Plantation",793,2012,"80%","U.S.A.",3," ","Dominican Republic"
"1496","Spagnvola","AgroCriso Plantation",793,2012,"75%","U.S.A.",3.25," ","Dominican Republic"
"1497","Spencer","Dominican Republic",1932,2017,"70%","U.S.A.",3.75," ","Dominican Republic"
"1498","Spencer","Ecuador",1932,2017,"70%","U.S.A.",3.5," ","Ecuador"
"1499","Spencer","Peru",1932,2017,"70%","U.S.A.",2.75," ","Peru"
"1500","Spencer","Dominican Republic, lot D82R",1792,2016,"70%","Australia",3.5," ","Domincan Republic"
"1501","Spencer","Ecuador, lot E432314L",1792,2016,"70%","Australia",3.75," ","Ecuador"
"1502","Spencer","Madagascar, lot M0403R",1792,2016,"70%","Australia",3.75," ","Madagascar"
"1503","Spencer","Malekula Island",1434,2014,"72%","Australia",2.75,"Trinitario","Vanuatu"
"1504","Sprungli (Felchlin)","Alto Beni",1057,2013,"70%","Switzerland",3,"Criollo","Bolivia"
"1505","SRSLY","Dominican Republic",1113,2013,"70%","U.S.A.",3," ","Dominican Republic"
"1506","SRSLY","Dominican Republic",1121,2013,"84%","U.S.A.",2.25," ","Dominican Republic"
"1507","Starchild","Bolivar, Arriba",1634,2015,"70%","U.S.A.",3,"Forastero (Nacional)","Ecuador"
"1508","Starchild","Hispaniola",1692,2015,"70%","U.S.A.",3," ","Domincan Republic"
"1509","Starchild","Cacao Verapaz",1692,2015,"70%","U.S.A.",3," ","Guatemala"
"1510","Starchild","Rio Tuma",1692,2015,"70%","U.S.A.",3,"Trinitario (Amelonado)","Nicaragua"
"1511","Starchild","Sambirano Valley",1696,2015,"70%","U.S.A.",3,"Trinitario","Madagascar"
"1512","Stella (aka Bernrain)","Bahia, Agri-Forestal Plantation, 2010",859,2012,"68%","Switzerland",2.75,"Trinitario","Brazil"
"1513","Stella (aka Bernrain)","India",729,2011,"72%","Switzerland",3.25," ","India"
"1514","Stone Grindz","Ecuador, Midnight Dark",1291,2014,"84%","U.S.A.",3.5," ","Ecuador"
"1515","Stone Grindz","Ecuador, Twilght Dark",1291,2014,"70%","U.S.A.",3.5," ","Ecuador"
"1516","StRita Supreme","Samar, East Visayas region",939,2012,"65%","U.S.A.",2.5," ","Philippines"
"1517","StRita Supreme","Samar, East Visayas region",943,2012,"70%","U.S.A.",2.5," ","Philippines"
"1518","StRita Supreme","Samar, East Visayas region",943,2012,"75%","U.S.A.",2.75," ","Philippines"
"1519","Sublime Origins","Sambirano",1157,2013,"67%","U.S.A.",2.75,"Trinitario","Madagascar"
"1520","Sublime Origins","Moho Valley",1157,2013,"78%","U.S.A.",3.25,"Trinitario","Belize"
"1521","Summerbird","Peru",1800,2016,"61%","Denmark",2.5,"Criollo, Trinitario","Peru"
"1522","Summerbird","Peru",1800,2016,"71%","Denmark",3,"Criollo, Trinitario","Peru"
"1523","Suruca Chocolate","Venezuela",1796,2016,"70%","Venezuela",2.75," ","Venezuela"
"1524","Suruca Chocolate","Venezuela",1796,2016,"60%","Venezuela",3," ","Venezuela"
"1525","Svenska Kakaobolaget","Sri Lanka",1618,2015,"70%","Sweden",2.75,"Criollo, Trinitario","Sri Lanka"
"1526","Szanto Tibor","Nacional",1668,2015,"70%","Hungary",3.25," ","Ecuador"
"1527","Szanto Tibor","Baracoa",1704,2015,"88%","Hungary",3.25,"Trinitario","Cuba"
"1528","Szanto Tibor","Ambolikapiky",1704,2015,"70%","Hungary",3.25,"Trinitario","Madagascar"
"1529","Szanto Tibor","Winak, Sumaco",1704,2015,"70%","Hungary",3.75,"Forastero (Nacional)","Ecuador"
"1530","Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,"70%","Hungary",3.25,"Trinitario","Vietnam"
"1531","Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,"70%","Hungary",3.5,"Forastero (Parazinho)","Brazil"
"1532","Szanto Tibor","Porcelana",1263,2014,"70%","Hungary",3.5,"Criollo","Venezuela"
"1533","Szanto Tibor","Baracoa",1263,2014,"70%","Hungary",3.75,"Trinitario","Cuba"
"1534","Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,"70%","Hungary",3.5,"Criollo","Madagascar"
"1535","Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,"70%","Hungary",3.5,"Criollo","Madagascar"
"1536","Szanto Tibor","Cacao Blanco",1193,2013,"70%","Hungary",3.25," ","Nicaragua"
"1537","Szanto Tibor","Santo Domingo",939,2012,"70%","Hungary",3.25," ","Dominican Republic"
"1538","Szanto Tibor","Millot Plantation",939,2012,"70%","Hungary",3.25," ","Madagascar"
"1539","Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,"70%","Hungary",3.75," ","Peru"
"1540","Szanto Tibor","Crudo",761,2011,"70%","Hungary",3," ","Venezuela"
"1541","Tabal","Costa Rica",1101,2013,"70%","U.S.A.",2.75," ","Costa Rica"
"1542","Tabal","Dominican Republic",1101,2013,"70%","U.S.A.",2.75," ","Dominican Republic"
"1543","Tabal","Chiapas, Lacandon Jungle",1105,2013,"70%","U.S.A.",2.5," ","Mexico"
"1544","Tabal","Peru",1105,2013,"70%","U.S.A.",3," ","Peru"
"1545","Tablette (aka Vanillabeans)","Colombia",1450,2015,"70%","Japan",3," ","Colombia"
"1546","Tablette (aka Vanillabeans)","Papua",1450,2015,"62%","Japan",3.25," ","Papua New Guinea"
"1547","Tablette (aka Vanillabeans)","Vietnam",1450,2015,"60%","Japan",3.25,"Trinitario","Vietnam"
"1548","Tablette (aka Vanillabeans)","Trinidad",1680,2015,"77%","Japan",2.75,"Trinitario","Trinidad"
"1549","Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,"70%","Suriname",3.25,"Trinitario","Suriname"
"1550","Taza","Belize",1271,2014,"68%","U.S.A.",3,"Trinitario","Belize"
"1551","Taza","Alto Beni",785,2011,"87%","U.S.A.",3.25," ","Bolivia"
"1552","Taza","Chiapan",451,2009,"75%","U.S.A.",2.75," ","Mexico"
"1553","Taza","Dark, Stone Ground",180,2007,"70%","U.S.A.",3," ","Dominican Republic"
"1554","TCHO","West Africa",1716,2016,"62%","U.S.A.",2,"Forastero","West Africa"
"1555","TCHO","Peru- Ecuador",915,2012,"99%","U.S.A.",3.25," ","Peru, Ecuador"
"1556","TCHO","Chocolatey-beta",199,2008,"70%","U.S.A.",2.5,"Forastero","Ghana"
"1557","TCHO","Fruity-beta",280,2008,"70%","U.S.A.",2.5," ","Peru"
"1558","TCHO","Citrus-beta",280,2008,"70%","U.S.A.",2.75," ","Madagascar"
"1559","TCHO","Nutty-beta",284,2008,"70%","U.S.A.",2.5," ","Peru"
"1560","Tejas","Concepcion",801,2012,"70%","U.S.A.",2.75," ","Madagascar"
"1561","Tejas","Bayou Blend",801,2012,"70%","U.S.A.",3,"Blend","Ecuador, Mad., PNG"
"1562","Tejas","Aranama",805,2012,"70%","U.S.A.",3," ","Papua New Guinea"
"1563","Tejas","Presidio",805,2012,"70%","U.S.A.",3.5," ","Dominican Republic"
"1564","Tejas","La Bahia, w/ cane juice",817,2012,"70%","U.S.A.",3.25," ","Ecuador"
"1565","Tejas","Capistrano",821,2012,"70%","U.S.A.",2," ","Peru"
"1566","Tejas","La Bahia, w/ cane sugar",825,2012,"70%","U.S.A.",3.25," ","Ecuador"
"1567","Tejas","San Jose",829,2012,"70%","U.S.A.",2.75," ","Bolivia"
"1568","Tejas","Capistrano*",829,2012,"70%","U.S.A.",3," ","Madagascar"
"1569","Tejas","Espada",833,2012,"70%","U.S.A.",3.25," ","Mexico"
"1570","Tejas","Espada",967,2012,"70%","U.S.A.",2.75," ","Brazil"
"1571","Tejas","Concepcion*",971,2012,"80%","U.S.A.",3," ","Venezuela"
"1572","Tejas","San Jose",971,2012,"67%","U.S.A.",3.25," ","Bolivia"
"1573","Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,"70%","U.S.A.",3.5,"Forastero (Parazinho)","Brazil"
"1574","Terroir","Peru",1478,2015,"70%","U.S.A.",2.75," ","Peru"
"1575","Terroir","Belize",1478,2015,"70%","U.S.A.",3.75,"Trinitario","Belize"
"1576","Terroir","Madagascar",1478,2015,"70%","U.S.A.",3.75,"Trinitario","Madagascar"
"1577","Terroir","Ecuador",1482,2015,"70%","U.S.A.",3.25," ","Ecuador"
"1578","Terroir","Oko Caribe",1554,2015,"70%","U.S.A.",3.5," ","Domincan Republic"
"1579","Terroir","Guatemala",1558,2015,"70%","U.S.A.",3.75,"Trinitario","Guatemala"
"1580","Terroir","Ecuador",1323,2014,"77%","U.S.A.",3.25," ","Ecuador"
"1581","Terroir","Madagascar",1323,2014,"67%","U.S.A.",3.75,"Trinitario","Madagascar"
"1582","Terroir","Uganda",1323,2014,"73%","U.S.A.",3.75,"Forastero","Uganda"
"1583","The Barn","Peru",1614,2015,"70%","Sweden",3," ","Peru"
"1584","Theo","Congo w/ nibs",903,2012,"65%","U.S.A.",3.25,"Forastero","Congo"
"1585","Theo","Madagascar",162,2007,"65%","U.S.A.",3.5,"Trinitario","Madagascar"
"1586","Theo","Ivory Coast",184,2007,"75%","U.S.A.",2.5," ","Ivory Coast"
"1587","Theo","Ghana, Kumasi",184,2007,"84%","U.S.A.",3,"Forastero","Ghana"
"1588","Theo","Venezuela; Barinos, Merida, Tachron",188,2007,"91%","U.S.A.",2,"Blend","Venezuela"
"1589","Theo","Ghana, Panama, Ecuador",188,2007,"75%","U.S.A.",3,"Blend","Ghana, Panama, Ecuador"
"1590","Theobroma","Piura Select, Cacao Blanc",1684,2015,"70%","Japan",3.25," ","Peru"
"1591","Timo A. Meyer","Belize, med roast",1836,2016,"72%","Germany",3.75,"Trinitario, TCGA","Belize"
"1592","To'ak (Ecuatoriana)","Manabi",1418,2014,"81%","Ecuador",3.25,"Forastero (Nacional)","Ecuador"
"1593","Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,"70%","France",4,"Trinitario","Tobago"
"1594","Tocoti","Wild Bolivian, Jungle Love",927,2012,"77%","U.S.A.",3,"Criollo","Bolivia"
"1595","Tocoti","Venezuela",789,2011,"72%","U.S.A.",2.75," ","Venezuela"
"1596","Tocoti","Dominican Republic",789,2011,"74%","U.S.A.",3," ","Dominican Republic"
"1597","Treehouse","Conacado",1239,2014,"72%","U.S.A.",3," ","Dominican Republic"
"1598","Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,"72%","Madagascar",3.5," ","Madagascar"
"1599","twenty-four blackbirds","Oko Caribe",1700,2015,"75%","U.S.A.",2.75," ","Domincan Republic"
"1600","twenty-four blackbirds","Cedeno, lot 271",1700,2015,"75%","U.S.A.",3.5," ","Ecuador"
"1601","twenty-four blackbirds","Madagascar",1235,2014,"75%","U.S.A.",3.5,"Trinitario","Madagascar"
"1602","twenty-four blackbirds","Dominican Republic",1022,2013,"68%","U.S.A.",3.25," ","Dominican Republic"
"1603","twenty-four blackbirds","Palos Blancos",1026,2013,"75%","U.S.A.",2.5," ","Bolivia"
"1604","twenty-four blackbirds","Dominican Republic",753,2011,"73%","U.S.A.",2.75," ","Dominican Republic"
"1605","Two Ravens","Peru",1740,2016,"60%","U.S.A.",3,"Criollo","Peru"
"1606","Un Dimanche A Paris","Dominican Republic",709,2011,"63%","France",3.75," ","Dominican Republic"
"1607","Undone","Matagalpa",1438,2014,"74%","U.S.A.",2.75," ","Nicaragua"
"1608","Undone","Nourish",1438,2014,"70%","U.S.A.",3," ","Dominican Republic"
"1609","Upchurch","Madagascar, Sassy Bar",1752,2016,"72%","U.S.A.",3,"Trinitario","Madagascar"
"1610","Upchurch","Tanzania, Party Bar",1752,2016,"72%","U.S.A.",3.25," ","Tanzania"
"1611","Urzi","Sur del Lago, Merida",1327,2014,"65%","Italy",3.25,"Trinitario","Venezuela"
"1612","Valrhona","Piura, Illanka, Quemazon",1510,2015,"63%","France",4," ","Peru"
"1613","Valrhona","Loma Sotavento, 2013",1153,2013,"64%","France",3.5," ","Dominican Republic"
"1614","Valrhona","Otucan, Grand Cru",931,2012,"69%","France",4," ","Venezuela"
"1615","Valrhona","Porcelana, Pedegral",757,2011,"64%","France",4,"Criollo","Venezuela"
"1616","Valrhona","Tainori",327,2009,"64%","France",3.75," ","Dominican Republic"
"1617","Valrhona","Alpaco",370,2009,"66%","France",3.75," ","Ecuador"
"1618","Valrhona","Nyangbo",395,2009,"68%","France",3.5,"Forastero","Ghana"
"1619","Valrhona","Araguani",117,2007,"72%","France",3,"Blend","Venezuela, Carribean"
